name,count,animal,year,location
SQUINTY,2,0,"2017",Toronto
SQUIRREL,2,0,"2017",Toronto
STACHE,2,0,"2017",Toronto
STAN,2,0,"2017",Toronto
STASH,2,0,"2017",Toronto
STEDMAN,2,0,"2017",Toronto
STEWIE,2,0,"2017",Toronto
STICKS,2,0,"2017",Toronto
STINKY,2,0,"2017",Toronto
STRAY,2,0,"2017",Toronto
STRETCH,2,0,"2017",Toronto
STRIPY,2,0,"2017",Toronto
STRUMMER,2,0,"2017",Toronto
STU,2,0,"2017",Toronto
STUBBY,2,0,"2017",Toronto
STUBS,2,0,"2017",Toronto
STUMPY,2,0,"2017",Toronto
SUMO,2,0,"2017",Toronto
SUNDAY,2,0,"2017",Toronto
SURI,2,0,"2017",Toronto
SUSI,2,0,"2017",Toronto
SUZETTE,2,0,"2017",Toronto
SUZUKI,2,0,"2017",Toronto
SWEETPEA,2,0,"2017",Toronto
SWEETY,2,0,"2017",Toronto
SWIFFER,2,0,"2017",Toronto
SYBIL,2,0,"2017",Toronto
SYD,2,0,"2017",Toronto
T.J,2,0,"2017",Toronto
TABI,2,0,"2017",Toronto
TALA,2,0,"2017",Toronto
TALLON,2,0,"2017",Toronto
TALLULAH,2,0,"2017",Toronto
TALULA,2,0,"2017",Toronto
TALULAH,2,0,"2017",Toronto
TANGERINE,2,0,"2017",Toronto
TANK,2,0,"2017",Toronto
TAO,2,0,"2017",Toronto
TATE,2,0,"2017",Toronto
TEENY,2,0,"2017",Toronto
TEFNET,2,0,"2017",Toronto
TELLY,2,0,"2017",Toronto
TESLA,2,0,"2017",Toronto
THALY,2,0,"2017",Toronto
THEA,2,0,"2017",Toronto
THREE,2,0,"2017",Toronto
THUMBS,2,0,"2017",Toronto
THYME,2,0,"2017",Toronto
TIANA,2,0,"2017",Toronto
TIBOR,2,0,"2017",Toronto
TIE,2,0,"2017",Toronto
TIGGS,2,0,"2017",Toronto
TIGRA,2,0,"2017",Toronto
TIKKI,2,0,"2017",Toronto
TILDA,2,0,"2017",Toronto
TIMMY PAWS,2,0,"2017",Toronto
TIMMY TWO,2,0,"2017",Toronto
TIMO,2,0,"2017",Toronto
TIMONE,2,0,"2017",Toronto
TIMOSHA,2,0,"2017",Toronto
TINKER BELL,2,0,"2017",Toronto
TINSEL,2,0,"2017",Toronto
TINY TINA,2,0,"2017",Toronto
TIPPI,2,0,"2017",Toronto
TIPSEY,2,0,"2017",Toronto
TOAST,2,0,"2017",Toronto
TOBIE,2,0,"2017",Toronto
TODD,2,0,"2017",Toronto
TOFU,2,0,"2017",Toronto
TOMI,2,0,"2017",Toronto
TONI,2,0,"2017",Toronto
TONKS,2,0,"2017",Toronto
TOOPY,2,0,"2017",Toronto
TOPSY,2,0,"2017",Toronto
TRACKER,2,0,"2017",Toronto
TREACLE,2,0,"2017",Toronto
TREASURE,2,0,"2017",Toronto
TRENTON,2,0,"2017",Toronto
TRIBBLE,2,0,"2017",Toronto
TRIGGER,2,0,"2017",Toronto
TRINA,2,0,"2017",Toronto
TRISCOT,2,0,"2017",Toronto
TRISTAN,2,0,"2017",Toronto
TRUFFLE,2,0,"2017",Toronto
TUHKA,2,0,"2017",Toronto
TULLY,2,0,"2017",Toronto
TUXIE,2,0,"2017",Toronto
TWINKIE,2,0,"2017",Toronto
TWITCHY,2,0,"2017",Toronto
TWIX,2,0,"2017",Toronto
TWO,2,0,"2017",Toronto
TYBALT,2,0,"2017",Toronto
UMA,2,0,"2017",Toronto
UNKNOWN,2,0,"2017",Toronto
URSULA,2,0,"2017",Toronto
VALA,2,0,"2017",Toronto
VASYA,2,0,"2017",Toronto
VESPER,2,0,"2017",Toronto
VINO,2,0,"2017",Toronto
VIOLA,2,0,"2017",Toronto
VIOLETTA,2,0,"2017",Toronto
VODKA,2,0,"2017",Toronto
VOULA,2,0,"2017",Toronto
WADDLES,2,0,"2017",Toronto
WADE,2,0,"2017",Toronto
WAFFLES,2,0,"2017",Toronto
WAYLON,2,0,"2017",Toronto
WAYNE,2,0,"2017",Toronto
WEAVER,2,0,"2017",Toronto
WENDEL,2,0,"2017",Toronto
WHISKER,2,0,"2017",Toronto
WHITNEY,2,0,"2017",Toronto
WICCA,2,0,"2017",Toronto
WIDGET,2,0,"2017",Toronto
WIGGLES,2,0,"2017",Toronto
WILBUR,2,0,"2017",Toronto
WILFRED,2,0,"2017",Toronto
WILLIS,2,0,"2017",Toronto
WINCHESTER,2,0,"2017",Toronto
WINDY,2,0,"2017",Toronto
WINKY,2,0,"2017",Toronto
WINNIFRED,2,0,"2017",Toronto
WIZARD,2,0,"2017",Toronto
WONTON,2,0,"2017",Toronto
WOOSTER,2,0,"2017",Toronto
WUSCHL,2,0,"2017",Toronto
XANDER,2,0,"2017",Toronto
YIN,2,0,"2017",Toronto
YUKON,2,0,"2017",Toronto
YUM YUM,2,0,"2017",Toronto
YURI,2,0,"2017",Toronto
ZAZU,2,0,"2017",Toronto
ZORRA,2,0,"2017",Toronto
ZUES,2,0,"2017",Toronto
ZUMA,2,0,"2017",Toronto
ZUZU,2,0,"2017",Toronto
"""KITTY""",1,0,"2017",Toronto
(MOWIE)KITTY,1,0,"2017",Toronto
24DIXON,1,0,"2017",Toronto
39,1,0,"2017",Toronto
99,1,0,"2017",Toronto
A,1,0,"2017",Toronto
ABBADON,1,0,"2017",Toronto
ABBEY ROAD,1,0,"2017",Toronto
ABBIE II,1,0,"2017",Toronto
ABE,1,0,"2017",Toronto
ABEL,1,0,"2017",Toronto
ABELARD,1,0,"2017",Toronto
ABEY,1,0,"2017",Toronto
ABIGAILE,1,0,"2017",Toronto
ABIGAYLE,1,0,"2017",Toronto
ABRAHAM,1,0,"2017",Toronto
ABRICOT,1,0,"2017",Toronto
ABY,1,0,"2017",Toronto
ABYSSINIAN,1,0,"2017",Toronto
ABYZOU,1,0,"2017",Toronto
AC,1,0,"2017",Toronto
ACES,1,0,"2017",Toronto
ACO,1,0,"2017",Toronto
ACROBAT,1,0,"2017",Toronto
ADAMAR,1,0,"2017",Toronto
ADDIS,1,0,"2017",Toronto
ADDISON,1,0,"2017",Toronto
ADELIA,1,0,"2017",Toronto
ADELLE,1,0,"2017",Toronto
ADEN,1,0,"2017",Toronto
ADIA,1,0,"2017",Toronto
ADIE,1,0,"2017",Toronto
ADLEY,1,0,"2017",Toronto
ADOBE,1,0,"2017",Toronto
ADORA,1,0,"2017",Toronto
ADORE,1,0,"2017",Toronto
ADRIA,1,0,"2017",Toronto
ADRIAN,1,0,"2017",Toronto
ADRIEN,1,0,"2017",Toronto
ADVENTURE,1,0,"2017",Toronto
ADZUKI,1,0,"2017",Toronto
AF,1,0,"2017",Toronto
AGATHA,1,0,"2017",Toronto
AGENT,1,0,"2017",Toronto
AGGETHA,1,0,"2017",Toronto
AGOSTINO,1,0,"2017",Toronto
AHREN,1,0,"2017",Toronto
AHRY,1,0,"2017",Toronto
AIKA,1,0,"2017",Toronto
AIMEE(INKA),1,0,"2017",Toronto
AIRY,1,0,"2017",Toronto
AJA(ASIA),1,0,"2017",Toronto
AKAI,1,0,"2017",Toronto
AKANA,1,0,"2017",Toronto
AKBAR,1,0,"2017",Toronto
AKIRA,1,0,"2017",Toronto
AKRON,1,0,"2017",Toronto
AKTAR,1,0,"2017",Toronto
AL,1,0,"2017",Toronto
ALADIN,1,0,"2017",Toronto
ALAN,1,0,"2017",Toronto
ALANACAMMY,1,0,"2017",Toronto
ALANI,1,0,"2017",Toronto
ALASKA,1,0,"2017",Toronto
ALBA,1,0,"2017",Toronto
ALBERT MICKY,1,0,"2017",Toronto
ALBERTA,1,0,"2017",Toronto
ALBI,1,0,"2017",Toronto
ALBIE,1,0,"2017",Toronto
ALDO,1,0,"2017",Toronto
ALESHANEE,1,0,"2017",Toronto
ALEXIE,1,0,"2017",Toronto
ALF,1,0,"2017",Toronto
ALFA,1,0,"2017",Toronto
ALFI,1,0,"2017",Toronto
ALFONZO,1,0,"2017",Toronto
ALIDA,1,0,"2017",Toronto
ALIE,1,0,"2017",Toronto
ALIEN,1,0,"2017",Toronto
ALIENE94529,1,0,"2017",Toronto
ALIK,1,0,"2017",Toronto
ALINE,1,0,"2017",Toronto
ALISA,1,0,"2017",Toronto
ALISON,1,0,"2017",Toronto
ALISTER,1,0,"2017",Toronto
ALLEE,1,0,"2017",Toronto
ALLEN,1,0,"2017",Toronto
ALLEY0 JUN,1,0,"2017",Toronto
ALLIE0,1,0,"2017",Toronto
ALLISSA,1,0,"2017",Toronto
ALLISTER,1,0,"2017",Toronto
ALLYN,1,0,"2017",Toronto
ALVINCALVIN,1,0,"2017",Toronto
ALVUS,1,0,"2017",Toronto
ALYSSA,1,0,"2017",Toronto
AMANDA,1,0,"2017",Toronto
AMANI,1,0,"2017",Toronto
AMARONE,1,0,"2017",Toronto
AMARU,1,0,"2017",Toronto
AMBER II,1,0,"2017",Toronto
AMELIAH,1,0,"2017",Toronto
AMETHYST,1,0,"2017",Toronto
AMI,1,0,"2017",Toronto
AMIE,1,0,"2017",Toronto
AMIGA,1,0,"2017",Toronto
AMIGO,1,0,"2017",Toronto
AMIR,1,0,"2017",Toronto
AMIRA,1,0,"2017",Toronto
AMIRRA,1,0,"2017",Toronto
AMISH,1,0,"2017",Toronto
AMMO,1,0,"2017",Toronto
AMY POEHLER,1,0,"2017",Toronto
ANA,1,0,"2017",Toronto
ANANA,1,0,"2017",Toronto
ANAYA,1,0,"2017",Toronto
ANDERSON,1,0,"2017",Toronto
ANDI,1,0,"2017",Toronto
ANDORA,1,0,"2017",Toronto
ANDRE,1,0,"2017",Toronto
ANDREA,1,0,"2017",Toronto
ANDREW,1,0,"2017",Toronto
ANDROMEDA,1,0,"2017",Toronto
ANDROMEDA II,1,0,"2017",Toronto
ANDROO,1,0,"2017",Toronto
ANGEL #3,1,0,"2017",Toronto
ANGEL DECLAW,1,0,"2017",Toronto
ANGELIQUE,1,0,"2017",Toronto
ANGELLO,1,0,"2017",Toronto
ANGORA,1,0,"2017",Toronto
ANGRY BIRD,1,0,"2017",Toronto
ANIKA,1,0,"2017",Toronto
ANIMAL,1,0,"2017",Toronto
ANJIE,1,0,"2017",Toronto
ANNA BANANA,1,0,"2017",Toronto
ANNA BANANNA,1,0,"2017",Toronto
ANNA BELLE,1,0,"2017",Toronto
ANNA MAE,1,0,"2017",Toronto
ANNABEL,1,0,"2017",Toronto
ANNABELL,1,0,"2017",Toronto
ANNABELLA,1,0,"2017",Toronto
ANNELISE,1,0,"2017",Toronto
ANNI,1,0,"2017",Toronto
ANNIE BANANI,1,0,"2017",Toronto
ANOUK(EE),1,0,"2017",Toronto
ANOUSH,1,0,"2017",Toronto
ANTAR,1,0,"2017",Toronto
ANTONELLA,1,0,"2017",Toronto
ANTONIO,1,0,"2017",Toronto
ANTSY,1,0,"2017",Toronto
ANUSHA,1,0,"2017",Toronto
ANZAC,1,0,"2017",Toronto
AOIBHELL,1,0,"2017",Toronto
APACHE,1,0,"2017",Toronto
APPLE JACK,1,0,"2017",Toronto
APPLE/EYE,1,0,"2017",Toronto
APPOLLA,1,0,"2017",Toronto
APRICOT,1,0,"2017",Toronto
APU,1,0,"2017",Toronto
AQUILES,1,0,"2017",Toronto
ARABELLA,1,0,"2017",Toronto
ARAGORN,1,0,"2017",Toronto
ARAMIS,1,0,"2017",Toronto
ARCHEY,1,0,"2017",Toronto
ARCHIE-DCLAW,1,0,"2017",Toronto
ARCHIMEDES,1,0,"2017",Toronto
ARDEN,1,0,"2017",Toronto
AREYNA,1,0,"2017",Toronto
ARGYLE,1,0,"2017",Toronto
ARI,1,0,"2017",Toronto
ARIA,1,0,"2017",Toronto
ARIAL,1,0,"2017",Toronto
ARIANNA,1,0,"2017",Toronto
ARIAS,1,0,"2017",Toronto
ARIS,1,0,"2017",Toronto
ARISSA,1,0,"2017",Toronto
ARIZONA,1,0,"2017",Toronto
ARK,1,0,"2017",Toronto
ARMANI,1,0,"2017",Toronto
ART,1,0,"2017",Toronto
ARTHUR C,1,0,"2017",Toronto
ARTI,1,0,"2017",Toronto
ARUBA,1,0,"2017",Toronto
ARVIN,1,0,"2017",Toronto
ARWEN,1,0,"2017",Toronto
ARWEY,1,0,"2017",Toronto
ARYAL,1,0,"2017",Toronto
ASA,1,0,"2017",Toronto
ASAD,1,0,"2017",Toronto
ASHBY,1,0,"2017",Toronto
ASHDALE,1,0,"2017",Toronto
ASHE,1,0,"2017",Toronto
ASHER,1,0,"2017",Toronto
ASHES,1,0,"2017",Toronto
ASHLEY OLSON,1,0,"2017",Toronto
ASHLEYWILKES,1,0,"2017",Toronto
ASHY,1,0,"2017",Toronto
ASIAN,1,0,"2017",Toronto
ASIF,1,0,"2017",Toronto
ASLAN,1,0,"2017",Toronto
ASPREA,1,0,"2017",Toronto
ASPRI,1,0,"2017",Toronto
ASTA,1,0,"2017",Toronto
ASTON,1,0,"2017",Toronto
ASTRA,1,0,"2017",Toronto
ASTRANOVA,1,0,"2017",Toronto
ASTRO,1,0,"2017",Toronto
ATARI,1,0,"2017",Toronto
ATISH,1,0,"2017",Toronto
ATOS,1,0,"2017",Toronto
ATT,1,0,"2017",Toronto
ATTILA,1,0,"2017",Toronto
ATUM,1,0,"2017",Toronto
AUBURN,1,0,"2017",Toronto
AUDIBLE,1,0,"2017",Toronto
AUDISON,1,0,"2017",Toronto
AUDRE,1,0,"2017",Toronto
AUDREA,1,0,"2017",Toronto
AUDRI,1,0,"2017",Toronto
AUGGI,1,0,"2017",Toronto
AUGIE,1,0,"2017",Toronto
AUGUSTUS,1,0,"2017",Toronto
AVANI,1,0,"2017",Toronto
AVO0O,1,0,"2017",Toronto
AXL,1,0,"2017",Toronto
AXLE,1,0,"2017",Toronto
AYE AYE,1,0,"2017",Toronto
AYRTON,1,0,"2017",Toronto
AYU,1,0,"2017",Toronto
AZAAR,1,0,"2017",Toronto
AZRAEL,1,0,"2017",Toronto
AZREAL,1,0,"2017",Toronto
AZREYAL,1,0,"2017",Toronto
AZRIAL,1,0,"2017",Toronto
AZRIELLE,1,0,"2017",Toronto
AZUL,1,0,"2017",Toronto
B,1,0,"2017",Toronto
B'ELANNA,1,0,"2017",Toronto
B-O-O,1,0,"2017",Toronto
B.I.G,1,0,"2017",Toronto
B.J.,1,0,"2017",Toronto
BABBER,1,0,"2017",Toronto
BABE RUTH,1,0,"2017",Toronto
BABETTE,1,0,"2017",Toronto
BABOU,1,0,"2017",Toronto
BABRI,1,0,"2017",Toronto
BABS,1,0,"2017",Toronto
BABU,1,0,"2017",Toronto
BABY B,1,0,"2017",Toronto
BABY BELL,1,0,"2017",Toronto
BABY BLUE,1,0,"2017",Toronto
BABY BOY,1,0,"2017",Toronto
BABY FACE,1,0,"2017",Toronto
BABY GEE,1,0,"2017",Toronto
BABY SISTER,1,0,"2017",Toronto
BABY TIGER,1,0,"2017",Toronto
BABY'E,1,0,"2017",Toronto
BABYCAKES,1,0,"2017",Toronto
BABY0,1,0,"2017",Toronto
BABYDOLL,1,0,"2017",Toronto
BAC EYE,1,0,"2017",Toronto
BACI,1,0,"2017",Toronto
BAFFO,1,0,"2017",Toronto
BAGEERA,1,0,"2017",Toronto
BAGEL,1,0,"2017",Toronto
BAGGINS,1,0,"2017",Toronto
BAGHDASHA,1,0,"2017",Toronto
BAGUETTE,1,0,"2017",Toronto
BAILEY2,1,0,"2017",Toronto
BAILY,1,0,"2017",Toronto
BAIMMA,1,0,"2017",Toronto
BAKERLOO,1,0,"2017",Toronto
BALFOUR,1,0,"2017",Toronto
BALI,1,0,"2017",Toronto
BALI PRINCES,1,0,"2017",Toronto
BALL BEN,1,0,"2017",Toronto
BAMBA,1,0,"2017",Toronto
BAMBINO,1,0,"2017",Toronto
BANDI,1,0,"2017",Toronto
BANDITA,1,0,"2017",Toronto
BANKS,1,0,"2017",Toronto
BANKSY,1,0,"2017",Toronto
BANU,1,0,"2017",Toronto
BAP,1,0,"2017",Toronto
BARBARELLA,1,0,"2017",Toronto
BARBY,1,0,"2017",Toronto
BARCLAY,1,0,"2017",Toronto
BARNUM,1,0,"2017",Toronto
BARRY,1,0,"2017",Toronto
BARS,1,0,"2017",Toronto
BARTHOLOMEW,1,0,"2017",Toronto
BARTJE,1,0,"2017",Toronto
BARTLETT,1,0,"2017",Toronto
BARTS,1,0,"2017",Toronto
BARYS,1,0,"2017",Toronto
BASEBALL,1,0,"2017",Toronto
BASIE,1,0,"2017",Toronto
BASLERVILLE,1,0,"2017",Toronto
BASS,1,0,"2017",Toronto
BAST,1,0,"2017",Toronto
BASTION,1,0,"2017",Toronto
BASU,1,0,"2017",Toronto
BATGIRL,1,0,"2017",Toronto
BATS,1,0,"2017",Toronto
BATTLE 0,1,0,"2017",Toronto
BAXTAR,1,0,"2017",Toronto
BAZANGER,1,0,"2017",Toronto
BAZINGA,1,0,"2017",Toronto
BAZZLE,1,0,"2017",Toronto
BB JINX,1,0,"2017",Toronto
BC,1,0,"2017",Toronto
BEACHES,1,0,"2017",Toronto
BEAGLE,1,0,"2017",Toronto
BEAST,1,0,"2017",Toronto
"BEATRICE ""B""",1,0,"2017",Toronto
BEAU REGARDE,1,0,"2017",Toronto
BEAU-TAI,1,0,"2017",Toronto
BEAUBEAU,1,0,"2017",Toronto
BEAUTITUDE,1,0,"2017",Toronto
BEBA,1,0,"2017",Toronto
BEBECCA,1,0,"2017",Toronto
BEC,1,0,"2017",Toronto
BECFORD,1,0,"2017",Toronto
BECKET,1,0,"2017",Toronto
BEDFORD,1,0,"2017",Toronto
BEE,1,0,"2017",Toronto
BEE BOP,1,0,"2017",Toronto
BEEB,1,0,"2017",Toronto
BEEBOP,1,0,"2017",Toronto
BEEF,1,0,"2017",Toronto
BEEKER,1,0,"2017",Toronto
BEENA,1,0,"2017",Toronto
BEET,1,0,"2017",Toronto
BEEZLEY,1,0,"2017",Toronto
BEGG,1,0,"2017",Toronto
BEIGE,1,0,"2017",Toronto
BEJO,1,0,"2017",Toronto
BEKA,1,0,"2017",Toronto
BELDON,1,0,"2017",Toronto
BELKIN,1,0,"2017",Toronto
BELLA MUSICA,1,0,"2017",Toronto
BELLA R,1,0,"2017",Toronto
BELLE CHERIE,1,0,"2017",Toronto
BELLEMATISSE,1,0,"2017",Toronto
BELLINO,1,0,"2017",Toronto
BELLS,1,0,"2017",Toronto
BENEDICT,1,0,"2017",Toronto
BENFIELD,1,0,"2017",Toronto
BENGEY,1,0,"2017",Toronto
BENITO,1,0,"2017",Toronto
BENJIE,1,0,"2017",Toronto
BENJO,1,0,"2017",Toronto
BENOIT,1,0,"2017",Toronto
BENTIN,1,0,"2017",Toronto
BENTLY,1,0,"2017",Toronto
BENTON,1,0,"2017",Toronto
BENZY,1,0,"2017",Toronto
BEPPE,1,0,"2017",Toronto
BEPPO (TIZZY,1,0,"2017",Toronto
BERGAMOT,1,0,"2017",Toronto
BERKLEY,1,0,"2017",Toronto
BERLIN,1,0,"2017",Toronto
BERLIO(Z),1,0,"2017",Toronto
BERLIOZ,1,0,"2017",Toronto
BERNI,1,0,"2017",Toronto
BERNIE MAC,1,0,"2017",Toronto
BERRY,1,0,"2017",Toronto
BERTRAM,1,0,"2017",Toronto
BERTY,1,0,"2017",Toronto
BESITO,1,0,"2017",Toronto
BETH,1,0,"2017",Toronto
BETHIE,1,0,"2017",Toronto
BETOVEN,1,0,"2017",Toronto
BETTEE BOOP,1,0,"2017",Toronto
BETTIE,1,0,"2017",Toronto
BETTINA,1,0,"2017",Toronto
BETTY BOOP,1,0,"2017",Toronto
BETTYDABUN,1,0,"2017",Toronto
BEWTY,1,0,"2017",Toronto
BEXLEY,1,0,"2017",Toronto
BEYONCE,1,0,"2017",Toronto
BEZU,1,0,"2017",Toronto
BHAGEERA,1,0,"2017",Toronto
BI BI,1,0,"2017",Toronto
BIANA,1,0,"2017",Toronto
BIBBIE,1,0,"2017",Toronto
BIBBS,1,0,"2017",Toronto
BIBBY,1,0,"2017",Toronto
BIBICHE,1,0,"2017",Toronto
BICA,1,0,"2017",Toronto
BICAS,1,0,"2017",Toronto
BICHINHA,1,0,"2017",Toronto
BICKLES,1,0,"2017",Toronto
BIDDY,1,0,"2017",Toronto
BIDULE,1,0,"2017",Toronto
BIFF,1,0,"2017",Toronto
BIG,1,0,"2017",Toronto
BIG BOO,1,0,"2017",Toronto
BIG BUSTER,1,0,"2017",Toronto
BIG DADDY,1,0,"2017",Toronto
BIG EARS,1,0,"2017",Toronto
BIG GUY,1,0,"2017",Toronto
BIG JOE,1,0,"2017",Toronto
BIG KAHOONA,1,0,"2017",Toronto
BIG MAMA,1,0,"2017",Toronto
BIG RED,1,0,"2017",Toronto
BIG SPIKE,1,0,"2017",Toronto
BIG YAWN,1,0,"2017",Toronto
BIGBOY,1,0,"2017",Toronto
BIGGIE,1,0,"2017",Toronto
BIGGY,1,0,"2017",Toronto
BIGO,1,0,"2017",Toronto
BIGSBY,1,0,"2017",Toronto
BIGWIN,1,0,"2017",Toronto
BIJOUX,1,0,"2017",Toronto
BIKINI,1,0,"2017",Toronto
BIKINI KILL,1,0,"2017",Toronto
BIKO,1,0,"2017",Toronto
BILL BAILEY,1,0,"2017",Toronto
BILL DOOR,1,0,"2017",Toronto
BILLEE,1,0,"2017",Toronto
BILLIE BILLY,1,0,"2017",Toronto
BILLO,1,0,"2017",Toronto
BILLY OCEAN,1,0,"2017",Toronto
BILLY PAUL,1,0,"2017",Toronto
BILLY TAYLOR,1,0,"2017",Toronto
BILLY-BOB,1,0,"2017",Toronto
BIMBA III,1,0,"2017",Toronto
BINAH,1,0,"2017",Toronto
BINDI,1,0,"2017",Toronto
BINDY,1,0,"2017",Toronto
BING,1,0,"2017",Toronto
BINGO PJ'S,1,0,"2017",Toronto
BINKLEE,1,0,"2017",Toronto
BINKY,1,0,"2017",Toronto
BINOCULARS,1,0,"2017",Toronto
BINOU,1,0,"2017",Toronto
BIRD,1,0,"2017",Toronto
BISCOTTI,1,0,"2017",Toronto
BISHOP,1,0,"2017",Toronto
BISI,1,0,"2017",Toronto
BISNAGA,1,0,"2017",Toronto
BISOUS,1,0,"2017",Toronto
BISSEE,1,0,"2017",Toronto
BISSY,1,0,"2017",Toronto
BITZ,1,0,"2017",Toronto
BIX,1,0,"2017",Toronto
BIYOMBO,1,0,"2017",Toronto
BIZZIE,1,0,"2017",Toronto
BIZZY,1,0,"2017",Toronto
BJORN,1,0,"2017",Toronto
BLAC KAT,1,0,"2017",Toronto
BLACK,1,0,"2017",Toronto
BLACK BEAUTY,1,0,"2017",Toronto
BLACK BOY,1,0,"2017",Toronto
BLACK GIRL,1,0,"2017",Toronto
BLACK HOLE,1,0,"2017",Toronto
BLACK NOSE,1,0,"2017",Toronto
BLACK PANTHE,1,0,"2017",Toronto
BLACK PRADA,1,0,"2017",Toronto
BLACK VELVET,1,0,"2017",Toronto
BLACKBEARD,1,0,"2017",Toronto
BLACKBELT,1,0,"2017",Toronto
BLACKSIE,1,0,"2017",Toronto
BLAINE,1,0,"2017",Toronto
BLAIR,1,0,"2017",Toronto
BLANKET,1,0,"2017",Toronto
BLARNEY,1,0,"2017",Toronto
BLAZE(KITTY),1,0,"2017",Toronto
BLAZER,1,0,"2017",Toronto
BLINDA,1,0,"2017",Toronto
BLING,1,0,"2017",Toronto
BLING BLING,1,0,"2017",Toronto
BLINK,1,0,"2017",Toronto
BLINKY,1,0,"2017",Toronto
BLISY,1,0,"2017",Toronto
BLITZ,1,0,"2017",Toronto
BLK MAGIC,1,0,"2017",Toronto
BLONDY,1,0,"2017",Toronto
BLOOM,1,0,"2017",Toronto
BLOT,1,0,"2017",Toronto
BLUE BOY,1,0,"2017",Toronto
BLUE SKY,1,0,"2017",Toronto
BLUENOSE,1,0,"2017",Toronto
BLUESYANA,1,0,"2017",Toronto
BLUEY,1,0,"2017",Toronto
BMUR,1,0,"2017",Toronto
BO BO,1,0,"2017",Toronto
BO PEEP,1,0,"2017",Toronto
BOB DYLAN,1,0,"2017",Toronto
BOB IX,1,0,"2017",Toronto
BOB VII,1,0,"2017",Toronto
BOB VIII,1,0,"2017",Toronto
BOBBIN,1,0,"2017",Toronto
BOBBY(DALI),1,0,"2017",Toronto
BOB0,1,0,"2017",Toronto
BOBEK,1,0,"2017",Toronto
BOBERT,1,0,"2017",Toronto
BOBI,1,0,"2017",Toronto
BOCEPHUS,1,0,"2017",Toronto
BOCHO,1,0,"2017",Toronto
BODI,1,0,"2017",Toronto
BODODDLIEY,1,0,"2017",Toronto
BOGART,1,0,"2017",Toronto
BOLA,1,0,"2017",Toronto
BOLIN,1,0,"2017",Toronto
BOLINHAS,1,0,"2017",Toronto
BOLLE,1,0,"2017",Toronto
BOLT CLAVEL,1,0,"2017",Toronto
BOMBE,1,0,"2017",Toronto
BOMBER,1,0,"2017",Toronto
BOMCHUK,1,0,"2017",Toronto
BON,1,0,"2017",Toronto
BONCUK,1,0,"2017",Toronto
BONKERZ,1,0,"2017",Toronto
BONNIBEL,1,0,"2017",Toronto
BONNY,1,0,"2017",Toronto
BONSAI,1,0,"2017",Toronto
BONU,1,0,"2017",Toronto
BONY,1,0,"2017",Toronto
BOO (BABY),1,0,"2017",Toronto
BOO BOO BEAR,1,0,"2017",Toronto
BOO RADLEY,1,0,"2017",Toronto
BOO-BOO,1,0,"2017",Toronto
BOOG,1,0,"2017",Toronto
BOOKER,1,0,"2017",Toronto
BOOKS,1,0,"2017",Toronto
BOOSH,1,0,"2017",Toronto
BOOST,1,0,"2017",Toronto
BOOTCHKA,1,0,"2017",Toronto
BOOTIE,1,0,"2017",Toronto
BOOTY,1,0,"2017",Toronto
BOOTY BOOTS,1,0,"2017",Toronto
BOOZIE,1,0,"2017",Toronto
BOOZLE,1,0,"2017",Toronto
BOPPY,1,0,"2017",Toronto
BORKO BOBO,1,0,"2017",Toronto
BOSCO,1,0,"2017",Toronto
BOSLEY,1,0,"2017",Toronto
BOSTON,1,0,"2017",Toronto
BOTYOG,1,0,"2017",Toronto
BOUGI,1,0,"2017",Toronto
BOUKA,1,0,"2017",Toronto
BOUNCE,1,0,"2017",Toronto
BOUNCER,1,0,"2017",Toronto
BOURBON,1,0,"2017",Toronto
BOURKQUIET,1,0,"2017",Toronto
BOUX,1,0,"2017",Toronto
BOWSER,1,0,"2017",Toronto
BOWTIE,1,0,"2017",Toronto
BOWZER,1,0,"2017",Toronto
BOX,1,0,"2017",Toronto
BOY BOY,1,0,"2017",Toronto
BOY0,1,0,"2017",Toronto
BOZZIE,1,0,"2017",Toronto
BRANDI,1,0,"2017",Toronto
BRANDO,1,0,"2017",Toronto
BRANDON,1,0,"2017",Toronto
BRAUN,1,0,"2017",Toronto
BRAVE HEART,1,0,"2017",Toronto
BRAYDEN,1,0,"2017",Toronto
BRAYLIE,1,0,"2017",Toronto
BREA,1,0,"2017",Toronto
BRENDA LEE,1,0,"2017",Toronto
BRENDAN,1,0,"2017",Toronto
BRENDEN,1,0,"2017",Toronto
BRENNER,1,0,"2017",Toronto
BRIA,1,0,"2017",Toronto
BRIAN,1,0,"2017",Toronto
BRIAN 0,1,0,"2017",Toronto
BRIANA,1,0,"2017",Toronto
BRIAR,1,0,"2017",Toronto
BRICKIE,1,0,"2017",Toronto
BRIDGE,1,0,"2017",Toronto
BRIE(ALICE),1,0,"2017",Toronto
BRIGIOLA,1,0,"2017",Toronto
BRIGIT,1,0,"2017",Toronto
BRIMLEY DECL,1,0,"2017",Toronto
BRINKLEY,1,0,"2017",Toronto
BRISKET,1,0,"2017",Toronto
BRITISH COL,1,0,"2017",Toronto
BRITTANY,1,0,"2017",Toronto
BRO,1,0,"2017",Toronto
BRODIE,1,0,"2017",Toronto
BRONCO,1,0,"2017",Toronto
BRONN,1,0,"2017",Toronto
BROOKE,1,0,"2017",Toronto
